source,risk_factor,intervention,impact_type,region,level,sex,age,value
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,87,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,88,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,89,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,90,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,91,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,92,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,93,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,94,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,95,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,96,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,97,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,98,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,99,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,2,male,100,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,0,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,1,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,2,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,3,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,4,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,5,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,6,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,7,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,8,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,9,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,10,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,11,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,12,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,13,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,14,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,15,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,16,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,17,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,18,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,19,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,20,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,21,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,22,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,23,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,24,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,25,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,26,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,27,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,28,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,29,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,30,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,31,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,32,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,33,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,34,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,35,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,36,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,37,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,38,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,39,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,40,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,41,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,42,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,43,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,44,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,45,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,46,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,47,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,48,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,49,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,50,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,51,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,52,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,53,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,54,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,55,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,56,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,57,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,58,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,59,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,60,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,61,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,62,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,63,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,64,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,65,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,66,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,67,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,68,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,69,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,70,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,71,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,72,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,73,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,74,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,75,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,76,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,77,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,78,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,79,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,80,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,81,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,82,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,83,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,84,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,85,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,86,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,87,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,88,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,89,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,90,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,91,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,92,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,93,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,94,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,95,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,96,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,97,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,98,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,99,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,female,100,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,0,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,1,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,2,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,3,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,4,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,5,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,6,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,7,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,8,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,9,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,10,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,11,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,12,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,13,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,14,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,15,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,16,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,17,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,18,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,19,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,20,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,21,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,22,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,23,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,24,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,25,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,26,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,27,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,28,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,29,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,30,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,31,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,32,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,33,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,34,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,35,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,36,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,37,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,38,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,39,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,40,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,41,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,42,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,43,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,44,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,45,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,46,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,47,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,48,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,49,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,50,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,51,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,52,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,53,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,54,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,55,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,56,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,57,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,58,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,59,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,60,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,61,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,62,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,63,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,64,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,65,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,66,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,67,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,68,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,69,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,70,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,71,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,72,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,73,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,74,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,75,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,76,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,77,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,78,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,79,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,80,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,81,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,82,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,83,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,84,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,85,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,86,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,87,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,88,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,89,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,90,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,91,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,92,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,93,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,94,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,95,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,96,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,97,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,98,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,99,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,3,male,100,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,0,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,1,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,2,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,3,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,4,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,5,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,6,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,7,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,8,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,9,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,10,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,11,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,12,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,13,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,14,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,15,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,16,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,17,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,18,5.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAwreness,NC_RiskBurden,South Asia,4,female,19,5.0
